sample_id,cell_type,mean,std,q0.05,q0.25,q0.75,q0.95,interval_width,disagreement
cal_75,B,0.35135242342948914,0.03011699579656124,0.3073055148124695,0.3313853144645691,0.3695390522480011,0.39898040890693665,0.09167489409446716,0.08571733943207553
cal_75,DC,0.055293966084718704,0.08530668169260025,0.0,0.0,0.048526059836149216,0.2590095102787018,0.2590095102787018,1.542784363379793
cal_75,Monocyte,0.12525910139083862,0.060893379151821136,0.0,0.11712987720966339,0.16609027981758118,0.18283483386039734,0.18283483386039734,0.486139319333179
cal_75,NK,0.05275927111506462,0.033117856830358505,0.0,0.03355003893375397,0.0785340964794159,0.10591302812099457,0.10591302812099457,0.6277162260442968
cal_75,T_cell,0.4153352677822113,0.03095565177500248,0.3688642382621765,0.39016973972320557,0.4381447732448578,0.47041556239128113,0.10155132412910461,0.0745317179419434
cal_76,B,0.24513177573680878,0.0254699494689703,0.21462762355804443,0.2241683155298233,0.2625325918197632,0.2889520823955536,0.07432445883750916,0.10390308785298322
cal_76,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_76,Monocyte,0.4314533472061157,0.037417247891426086,0.38738200068473816,0.3980602025985718,0.457160085439682,0.5030651688575745,0.1156831681728363,0.08672373795796184
cal_76,NK,0.07755579054355621,0.041998378932476044,0.0,0.06828335672616959,0.11009436100721359,0.1314965784549713,0.1314965784549713,0.54152466531358
cal_76,T_cell,0.24585910141468048,0.026521364226937294,0.20447562634944916,0.2228618860244751,0.26326656341552734,0.28984305262565613,0.08536742627620697,0.10787220402096385
cal_77,B,0.22064031660556793,0.03632702678442001,0.16574706137180328,0.18832862377166748,0.2544476389884949,0.27215221524238586,0.10640515387058258,0.16464364127488237
cal_77,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_77,Monocyte,0.39133328199386597,0.03291262686252594,0.3454647362232208,0.36795127391815186,0.4119147062301636,0.4438454806804657,0.09838074445724487,0.08410382539863702
cal_77,NK,0.033446673303842545,0.026603352278470993,0.0,0.010649469681084156,0.048171162605285645,0.07705079019069672,0.07705079019069672,0.7953958255530421
cal_77,T_cell,0.35457974672317505,0.04177519679069519,0.29080289602279663,0.3219505548477173,0.38719743490219116,0.41799378395080566,0.12719088792800903,0.11781607945348561
cal_78,B,0.7114651203155518,0.11217115819454193,0.5206747651100159,0.683010458946228,0.7714305520057678,0.8863003253936768,0.3656255602836609,0.15766220073890527
cal_78,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_78,Monocyte,0.0033503451850265265,0.008722135797142982,0.0,0.0,0.0,0.02291640266776085,0.02291640266776085,2.6033466051970025
cal_78,NK,0.06263015419244766,0.03851288557052612,0.0,0.036116987466812134,0.09142649173736572,0.11387306451797485,0.11387306451797485,0.6149255086125137
cal_78,T_cell,0.22255434095859528,0.10621729493141174,0.11332909762859344,0.13865192234516144,0.23798353970050812,0.414196252822876,0.30086715519428253,0.4772645175163201
cal_79,B,0.1197161003947258,0.021648108959197998,0.08757970482110977,0.10572440922260284,0.1336982697248459,0.15221069753170013,0.06463099271059036,0.18082870290239336
cal_79,DC,0.0008944527944549918,0.004434676840901375,0.0,0.0,0.0,0.0,0.0,4.95792208283351
cal_79,Monocyte,0.4500940442085266,0.040026843547821045,0.4007070064544678,0.4141126573085785,0.4742790460586548,0.5312050580978394,0.13049805164337158,0.08892995402529086
cal_79,NK,0.08039337396621704,0.04358458146452904,0.0,0.06837828457355499,0.11315809190273285,0.13602110743522644,0.13602110743522644,0.5421413966458257
cal_79,T_cell,0.34890204668045044,0.026533233001828194,0.3138362765312195,0.3266639709472656,0.3689340651035309,0.3936033546924591,0.07976707816123962,0.07604779763774576
cal_80,B,0.2990874648094177,0.027884477749466896,0.25461286306381226,0.27662983536720276,0.31867241859436035,0.34464335441589355,0.0900304913520813,0.09323184719532382
cal_80,DC,0.056184712797403336,0.06540848314762115,0.0,0.0010186652652919292,0.06996054202318192,0.1999530792236328,0.1999530792236328,1.1641684766066713
cal_80,Monocyte,0.08468273282051086,0.04677818715572357,0.0,0.06498038023710251,0.12094676494598389,0.142147958278656,0.142147958278656,0.552393387338341
cal_80,NK,0.024295542389154434,0.024388108402490616,0.0,0.0,0.043770525604486465,0.06846872717142105,0.06846872717142105,1.003809586703511
cal_80,T_cell,0.5357495546340942,0.029933353886008263,0.4917713403701782,0.5099554061889648,0.5613676309585571,0.5785005688667297,0.08672922849655151,0.055871914532403054
cal_81,B,0.43972232937812805,0.05639428645372391,0.3493940830230713,0.39594566822052,0.47280123829841614,0.5205094814300537,0.17111539840698242,0.1282497644615437
cal_81,DC,0.011515865102410316,0.029667610302567482,0.0,0.0,0.0,0.08847605437040329,0.08847605437040329,2.5762358517033532
cal_81,Monocyte,0.04831920191645622,0.029934966936707497,0.0,0.032315127551555634,0.07111771404743195,0.09087759256362915,0.09087759256362915,0.6195251484743785
cal_81,NK,0.0878537967801094,0.04772606119513512,0.0,0.0691053718328476,0.12290987372398376,0.1467430591583252,0.1467430591583252,0.543244088609494
cal_81,T_cell,0.41258877515792847,0.04671870917081833,0.3427473306655884,0.3850419819355011,0.44258928298950195,0.4870324730873108,0.1442851424217224,0.11323310485265758
cal_82,B,0.5241296291351318,0.09043336659669876,0.3812635540962219,0.4781796336174011,0.5692495107650757,0.6760515570640564,0.2947880029678345,0.1725400737609939
cal_82,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_82,Monocyte,0.10407856106758118,0.028127944096922874,0.048458509147167206,0.08714504539966583,0.12654495239257812,0.1427960991859436,0.0943375900387764,0.2702568243241791
cal_82,NK,0.020899422466754913,0.02372811548411846,0.0,0.0,0.038169629871845245,0.0664370059967041,0.0664370059967041,1.1353473603583821
cal_82,T_cell,0.3508923649787903,0.07437895238399506,0.2552683353424072,0.29894083738327026,0.3795485496520996,0.4818175733089447,0.22654923796653748,0.21197084259380358
cal_83,B,0.05574880540370941,0.022302325814962387,0.02407803386449814,0.04117055609822273,0.06991533935070038,0.09968975186347961,0.07561171799898148,0.4000502190666895
cal_83,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_83,Monocyte,0.6940414309501648,0.06540387868881226,0.6217849254608154,0.6395224928855896,0.7187238931655884,0.8274967670440674,0.20571184158325195,0.09423627297999995
cal_83,NK,0.12150243669748306,0.05606303736567497,0.0027434092480689287,0.11303439736366272,0.15840375423431396,0.18518489599227905,0.18244148674421012,0.4614148841402412
cal_83,T_cell,0.12870736420154572,0.024897010996937752,0.09515354782342911,0.10990729182958603,0.14620713889598846,0.1656598448753357,0.07050629705190659,0.19343888531166034
cal_84,B,0.24544906616210938,0.03452634811401367,0.1912822276353836,0.2272607833147049,0.2666059136390686,0.2944314479827881,0.10314922034740448,0.14066603408688486
cal_84,DC,0.3081425130367279,0.0981740728020668,0.1995215266942978,0.2521092891693115,0.3192726969718933,0.527463972568512,0.3279424458742142,0.31859956176955595
cal_84,Monocyte,0.13545800745487213,0.058091480284929276,0.012728976085782051,0.11939242482185364,0.18038375675678253,0.20048615336418152,0.18775717727839947,0.42885228483638826
cal_84,NK,0.00936672743409872,0.014194369316101074,0.0,0.0,0.01612003892660141,0.039568208158016205,0.039568208158016205,1.5154016450197287
cal_84,T_cell,0.3015836775302887,0.04107028618454933,0.2357732355594635,0.2816099524497986,0.31568729877471924,0.3786429762840271,0.1428697407245636,0.13618205454306795
cal_85,B,0.2266717404127121,0.023502971976995468,0.18406128883361816,0.21215200424194336,0.23907476663589478,0.2569563090801239,0.07289502024650574,0.10368725672344473
cal_85,DC,0.02286936715245247,0.05456026270985603,0.0,0.0,0.0,0.15386688709259033,0.15386688709259033,2.385734528148489
cal_85,Monocyte,0.27038177847862244,0.04050677269697189,0.17919577658176422,0.26165682077407837,0.29292190074920654,0.3204936683177948,0.14129789173603058,0.14981324343216457
cal_85,NK,0.008535468950867653,0.013667615130543709,0.0,0.0,0.012795204296708107,0.039639297872781754,0.039639297872781754,1.6012710252368862
cal_85,T_cell,0.4715416729450226,0.026262899860739708,0.42560577392578125,0.45683443546295166,0.4886590242385864,0.5117294788360596,0.08612370491027832,0.055695818229078424
cal_86,B,0.1471758782863617,0.03146374598145485,0.09453367441892624,0.12237266451120377,0.17376111447811127,0.19052724540233612,0.09599357098340988,0.21378329254745523
cal_86,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_86,Monocyte,0.4072172939777374,0.0346890464425087,0.3603801727294922,0.3789539337158203,0.43382829427719116,0.46825018525123596,0.10787001252174377,0.08518559035596668
cal_86,NK,0.06361168622970581,0.03716297075152397,0.0,0.05027812346816063,0.089887335896492,0.11659291386604309,0.11659291386604309,0.5842160004242957
cal_86,T_cell,0.3819951117038727,0.037021245807409286,0.33134332299232483,0.3523799777030945,0.4040380120277405,0.44322070479393005,0.11187738180160522,0.09691549369080324
cal_87,B,0.4163036048412323,0.03656139224767685,0.3630744218826294,0.38748911023139954,0.4383537471294403,0.4692123532295227,0.10613793134689331,0.08782386446877345
cal_87,DC,0.2236195057630539,0.08719535171985626,0.10584649443626404,0.16965758800506592,0.23737232387065887,0.4230118691921234,0.3171653747558594,0.38992728976413676
cal_87,Monocyte,0.09881143271923065,0.05212597921490669,0.0,0.07826226949691772,0.13648179173469543,0.16061995923519135,0.16061995923519135,0.5275297858267376
cal_87,NK,0.035211458802223206,0.02620179019868374,0.0,0.01474388875067234,0.05366810783743858,0.08498293161392212,0.08498293161392212,0.7441265897158312
cal_87,T_cell,0.22605399787425995,0.04261296987533569,0.15754835307598114,0.199946790933609,0.2459852546453476,0.3083527982234955,0.15080444514751434,0.18850791576780487
cal_88,B,0.31573134660720825,0.03292258828878403,0.2574458122253418,0.2941485643386841,0.3379502594470978,0.3667861521244049,0.10934033989906311,0.10427405324122437
cal_88,DC,0.3708389401435852,0.08276541531085968,0.25225794315338135,0.3206859529018402,0.39657434821128845,0.5492662787437439,0.29700833559036255,0.22318425634312072
cal_88,Monocyte,0.07171331346035004,0.04343758523464203,0.0,0.04147883504629135,0.10436047613620758,0.13075727224349976,0.13075727224349976,0.6057115071324015
cal_88,NK,0.02393588051199913,0.022179020568728447,0.0,0.001645455602556467,0.038704946637153625,0.06719069927930832,0.06719069927930832,0.9266010202382083
cal_88,T_cell,0.21778054535388947,0.0460246205329895,0.14421725273132324,0.19487029314041138,0.24044489860534668,0.301611065864563,0.15739381313323975,0.21133484786187787
cal_89,B,0.053692370653152466,0.021469758823513985,0.01838402822613716,0.035870470106601715,0.06909967958927155,0.08648952841758728,0.06810550019145012,0.39986602498046286
cal_89,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_89,Monocyte,0.4944009482860565,0.042274706065654755,0.44415804743766785,0.45816195011138916,0.5201104879379272,0.5738240480422974,0.12966600060462952,0.08550692582030746
cal_89,NK,0.05074240267276764,0.032271791249513626,0.0,0.032144054770469666,0.07462112605571747,0.10131992399692535,0.10131992399692535,0.635992447927751
cal_89,T_cell,0.40116432309150696,0.02732701227068901,0.362753689289093,0.37650153040885925,0.4242655038833618,0.44112351536750793,0.07836982607841492,0.06811924694326109
cal_90,B,0.21144996583461761,0.02470778301358223,0.17889267206192017,0.19432485103607178,0.22750858962535858,0.24923531711101532,0.07034264504909515,0.11684930639531994
cal_90,DC,0.009357359260320663,0.025754539296030998,0.0,0.0,0.0,0.06771226972341537,0.06771226972341537,2.7523269179128693
cal_90,Monocyte,0.16243363916873932,0.023354481905698776,0.12274418771266937,0.15095490217208862,0.17736190557479858,0.19391003251075745,0.07116584479808807,0.14377859529239337
cal_90,NK,0.12763656675815582,0.06590902805328369,0.0,0.11121704429388046,0.17271772027015686,0.19650907814502716,0.19650907814502716,0.5163804116916054
cal_90,T_cell,0.48912250995635986,0.05573156848549843,0.4208882749080658,0.4524047374725342,0.51119464635849,0.6046937704086304,0.18380549550056458,0.1139419393130189
cal_91,B,0.013622598722577095,0.01738044247031212,0.0,0.0,0.026455888524651527,0.050901420414447784,0.050901420414447784,1.2758527257343206
cal_91,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_91,Monocyte,0.7512334585189819,0.06381665170192719,0.6757456064224243,0.7001271843910217,0.7828277349472046,0.8722310662269592,0.1964854598045349,0.08494915945070768
cal_91,NK,0.06391672790050507,0.037447940558195114,0.0,0.045898325741291046,0.09143810719251633,0.11511994898319244,0.11511994898319244,0.585886291889424
cal_91,T_cell,0.1712273210287094,0.028299426659941673,0.12611040472984314,0.15343481302261353,0.19656679034233093,0.2128705084323883,0.08676010370254517,0.16527400438891823
cal_92,B,0.2079787701368332,0.03374655172228813,0.14758142828941345,0.1877078413963318,0.23185217380523682,0.2547820508480072,0.10720062255859375,0.16225959061826228
cal_92,DC,0.06532437354326248,0.0926283597946167,0.0,0.0,0.06257787346839905,0.27734050154685974,0.27734050154685974,1.4179752608499028
cal_92,Monocyte,0.2377747893333435,0.0595032274723053,0.11082357913255692,0.22912035882472992,0.27880537509918213,0.30240827798843384,0.19158469885587692,0.2502503530194803
cal_92,NK,0.0348377488553524,0.02694217674434185,0.0,0.013481409288942814,0.056414637714624405,0.07877125591039658,0.07877125591039658,0.7733613650696278
cal_92,T_cell,0.4540843069553375,0.028847340494394302,0.41358670592308044,0.4313085675239563,0.4764132797718048,0.4996475577354431,0.08606085181236267,0.0635285990227926
cal_93,B,0.29034289717674255,0.039075758308172226,0.22937701642513275,0.26066944003105164,0.32150998711586,0.34175053238868713,0.11237351596355438,0.1345848558455928
cal_93,DC,0.012318539433181286,0.034408845007419586,0.0,0.0,0.0,0.08231674134731293,0.08231674134731293,2.7932546111911365
cal_93,Monocyte,0.25647902488708496,0.026841508224606514,0.20488332211971283,0.24432043731212616,0.2759746015071869,0.29515546560287476,0.09027214348316193,0.10465381015030528
cal_93,NK,0.11160247027873993,0.05756957456469536,0.0,0.1023852527141571,0.15270450711250305,0.1732407510280609,0.1732407510280609,0.5158449384001931
cal_93,T_cell,0.3292570412158966,0.042039066553115845,0.269692063331604,0.2997197210788727,0.35634636878967285,0.39368927478790283,0.12399721145629883,0.1276785611663347
cal_94,B,0.6188034415245056,0.07684873789548874,0.4972745180130005,0.572544276714325,0.6607628464698792,0.735490620136261,0.2382161021232605,0.12418925218688022
cal_94,DC,0.01910633221268654,0.03553503379225731,0.0,0.0,0.020516887307167053,0.10043402761220932,0.10043402761220932,1.8598554028129035
cal_94,Monocyte,0.05521341413259506,0.033378660678863525,0.0,0.03947179764509201,0.07650122046470642,0.10193300992250443,0.10193300992250443,0.6045388635688426
cal_94,NK,0.01660737581551075,0.020684553310275078,0.0,0.0,0.026337888091802597,0.062162306159734726,0.062162306159734726,1.2455032682480578
cal_94,T_cell,0.2902693450450897,0.06266730278730392,0.19241702556610107,0.24978002905845642,0.3327893316745758,0.39782607555389404,0.20540904998779297,0.2158936232781767
cal_95,B,0.3576948046684265,0.03475309535861015,0.3010859489440918,0.3354366421699524,0.3773293197154999,0.4098249077796936,0.1087389588356018,0.09715851036539443
cal_95,DC,0.07192105799913406,0.09390665590763092,0.0,0.010713832452893257,0.07664931565523148,0.287610799074173,0.287610799074173,1.3056905093339488
cal_95,Monocyte,0.18995271623134613,0.0627981424331665,0.05497210472822189,0.17646823823451996,0.23406097292900085,0.2533251643180847,0.19835305958986282,0.33059879517961616
cal_95,NK,0.0427398681640625,0.029407545924186707,0.0,0.021482549607753754,0.06692544370889664,0.09118689596652985,0.09118689596652985,0.6880587214428191
cal_95,T_cell,0.3376914858818054,0.03403439745306969,0.28818008303642273,0.3134945333003998,0.3625590205192566,0.39669671654701233,0.1085166335105896,0.10078547392553226
cal_96,B,0.1360887885093689,0.021448535844683647,0.10445129871368408,0.11774769425392151,0.15262901782989502,0.16933363676071167,0.06488233804702759,0.15760691606963556
cal_96,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_96,Monocyte,0.1781037449836731,0.02024048939347267,0.14527766406536102,0.163734570145607,0.19100427627563477,0.21256211400032043,0.06728444993495941,0.11364437204217358
cal_96,NK,0.2691892981529236,0.06879401952028275,0.14460815489292145,0.22660419344902039,0.3208698034286499,0.3446478247642517,0.20003966987133026,0.2555599997352109
cal_96,T_cell,0.4166181683540344,0.06190866231918335,0.3319185972213745,0.37585338950157166,0.4490918517112732,0.5455840826034546,0.21366548538208008,0.1485980822146808
cal_97,B,0.2441784292459488,0.02609637752175331,0.20264875888824463,0.22584496438503265,0.26337558031082153,0.2790350914001465,0.07638633251190186,0.10687420888732821
cal_97,DC,0.023851582780480385,0.05612998455762863,0.0,0.0,0.0,0.16124527156352997,0.16124527156352997,2.3533013109113687
cal_97,Monocyte,0.30215319991111755,0.03370293602347374,0.23787282407283783,0.28401416540145874,0.32708650827407837,0.3508910834789276,0.11301825940608978,0.11154253841416384
cal_97,NK,0.08845096826553345,0.04692921042442322,0.0,0.07615528255701065,0.12403109669685364,0.14439499378204346,0.14439499378204346,0.5305674549301175
cal_97,T_cell,0.341365784406662,0.03008391335606575,0.300301194190979,0.3178563117980957,0.36177176237106323,0.3967147469520569,0.09641355276107788,0.08812808385900378
cal_98,B,0.4387112557888031,0.07153981178998947,0.3178751468658447,0.39973554015159607,0.47997844219207764,0.5535083413124084,0.23563319444656372,0.16306809824306848
cal_98,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_98,Monocyte,0.09066949784755707,0.02066352404654026,0.053471095860004425,0.07684508711099625,0.10577701032161713,0.11718136817216873,0.0637102723121643,0.22789937363817955
cal_98,NK,0.19706761837005615,0.06882898509502411,0.045958373695611954,0.17707805335521698,0.23787952959537506,0.2656576633453369,0.21969928964972496,0.3492658112563071
cal_98,T_cell,0.2735516428947449,0.06608374416828156,0.17851722240447998,0.22677810490131378,0.3220670223236084,0.364407479763031,0.18589025735855103,0.2415768410425535
cal_99,B,0.2668105959892273,0.02733936533331871,0.2214493751525879,0.2526748478412628,0.2826332449913025,0.308225154876709,0.0867757797241211,0.10246731096747541
cal_99,DC,0.03740060701966286,0.07529693841934204,0.0,0.0,0.024669624865055084,0.2168179303407669,0.2168179303407669,2.013253909146892
cal_99,Monocyte,0.2756352722644806,0.050378020852804184,0.16318991780281067,0.25861844420433044,0.3065154552459717,0.3348938226699829,0.17170390486717224,0.18277058161394924
cal_99,NK,0.02221335470676422,0.022678356617689133,0.0,0.0,0.039734065532684326,0.06581456959247589,0.06581456959247589,1.0209329796302005
cal_99,T_cell,0.39794012904167175,0.030611133202910423,0.34545832872390747,0.37838971614837646,0.41851937770843506,0.4484870135784149,0.10302868485450745,0.07692396468631899
cal_100,B,0.26093053817749023,0.03255447745323181,0.21048107743263245,0.23970970511436462,0.2805694341659546,0.3116375207901001,0.10115644335746765,0.1247629979725011
cal_100,DC,0.11753381788730621,0.10206164419651031,0.012584429234266281,0.05679517984390259,0.12239046394824982,0.35262203216552734,0.34003760293126106,0.8683597397539802
cal_100,Monocyte,0.15351168811321259,0.06991531699895859,0.0016995139885693789,0.14095622301101685,0.19926394522190094,0.22095833718776703,0.21925882319919765,0.4554396691475401
cal_100,NK,0.008122171275317669,0.013868113048374653,0.0,0.0,0.010451322421431541,0.04028049111366272,0.04028049111366272,1.7074370268634829
cal_100,T_cell,0.4599018096923828,0.03185024484992027,0.4105994701385498,0.4426692724227905,0.4778828024864197,0.5118260383605957,0.1012265682220459,0.06925444407074564
cal_101,B,0.4222078025341034,0.04557998478412628,0.3520748019218445,0.3922803997993469,0.455661416053772,0.4845665991306305,0.132491797208786,0.10795627989580275
cal_101,DC,0.07507244497537613,0.0906573012471199,0.0,0.01736331731081009,0.08191388845443726,0.27772051095962524,0.27772051095962524,1.207597397432329
cal_101,Monocyte,0.1809934824705124,0.06176293268799782,0.047405026853084564,0.16662031412124634,0.22538748383522034,0.2410138100385666,0.19360878318548203,0.3412439411215864
cal_101,NK,0.030778830870985985,0.025688866153359413,0.0,0.006801264826208353,0.05056782066822052,0.08203999698162079,0.08203999698162079,0.8346274721987762
cal_101,T_cell,0.29094746708869934,0.04434824362397194,0.2199978232383728,0.2593698799610138,0.3277234137058258,0.3605157136917114,0.14051789045333862,0.15242697433823002
cal_102,B,0.21184411644935608,0.031913984566926956,0.1644214689731598,0.18952560424804688,0.23759782314300537,0.2595946490764618,0.095173180103302,0.15064842769929893
cal_102,DC,0.0024505783803761005,0.011864551343023777,0.0,0.0,0.0,0.002596514532342553,0.002596514532342553,4.841511303176457
cal_102,Monocyte,0.2399529218673706,0.02476113848388195,0.2060050070285797,0.222410187125206,0.2585400342941284,0.2773336172103882,0.07132861018180847,0.10319164800856943
cal_102,NK,0.27830442786216736,0.06062217429280281,0.164115309715271,0.24516475200653076,0.3202095627784729,0.3498775362968445,0.1857622265815735,0.2178268329405026
cal_102,T_cell,0.26744797825813293,0.04533762484788895,0.20166374742984772,0.23523469269275665,0.28858518600463867,0.34059441089630127,0.13893066346645355,0.1695194087761483
cal_103,B,0.26610028743743896,0.03393809497356415,0.20884279906749725,0.2500034272670746,0.2918734848499298,0.31123220920562744,0.10238941013813019,0.12753873370450894
cal_103,DC,0.1872541308403015,0.09913424402475357,0.07585524022579193,0.12874089181423187,0.20364020764827728,0.4030280113220215,0.32717277109622955,0.5294101565919419
cal_103,Monocyte,0.27869412302970886,0.05245078727602959,0.17259076237678528,0.2587554156780243,0.31943368911743164,0.342183917760849,0.16959315538406372,0.18820197865607138
cal_103,NK,0.0525461882352829,0.03237292543053627,0.0,0.033640891313552856,0.07729333639144897,0.10034319013357162,0.10034319013357162,0.6160850169517879
cal_103,T_cell,0.21540533006191254,0.03446283936500549,0.17016130685806274,0.19142767786979675,0.23215854167938232,0.2852133512496948,0.11505204439163208,0.15999064533451246
cal_104,B,0.3461516499519348,0.03918101266026497,0.2911657989025116,0.32055169343948364,0.3744353652000427,0.40560242533683777,0.11443662643432617,0.11319030700504364
cal_104,DC,0.1375403106212616,0.08979599177837372,0.02657497487962246,0.08943185955286026,0.16104963421821594,0.3319317698478699,0.3053567949682474,0.6528703101226642
cal_104,Monocyte,0.20082515478134155,0.05754000321030617,0.07940516620874405,0.18426549434661865,0.24436093866825104,0.26610371470451355,0.1866985484957695,0.2865178936761024
cal_104,NK,0.011809256859123707,0.017058009281754494,0.0,0.0,0.022376365959644318,0.05239911004900932,0.05239911004900932,1.4444596337134736
cal_104,T_cell,0.3036736249923706,0.041824329644441605,0.22780808806419373,0.27585750818252563,0.3283036947250366,0.37018418312072754,0.1423760950565338,0.137727892134898
cal_105,B,0.28675714135169983,0.025363976135849953,0.24967359006404877,0.2731340825557709,0.29928964376449585,0.32131558656692505,0.07164199650287628,0.08845106744954977
cal_105,DC,0.026531485840678215,0.06177191436290741,0.0,0.0,0.0,0.17434604465961456,0.17434604465961456,2.3282484611439966
cal_105,Monocyte,0.223915234208107,0.04387299716472626,0.12351293116807938,0.20833063125610352,0.2466488480567932,0.27506518363952637,0.151552252471447,0.19593573148575208
cal_105,NK,0.043781183660030365,0.02931402251124382,0.0,0.023177169263362885,0.06701572239398956,0.09038407355546951,0.09038407355546951,0.6695574072025766
cal_105,T_cell,0.41901493072509766,0.026477742940187454,0.38204917311668396,0.4008283019065857,0.4373175799846649,0.4644588530063629,0.08240967988967896,0.06319045066595527
cal_106,B,0.27818599343299866,0.029205944389104843,0.2291983962059021,0.2616015672683716,0.2990199029445648,0.32894524931907654,0.09974685311317444,0.10498710944721962
cal_106,DC,0.12333979457616806,0.09743231534957886,0.02106228843331337,0.06455635279417038,0.1283458024263382,0.35084792971611023,0.32978564128279686,0.7899502977516871
cal_106,Monocyte,0.15948905050754547,0.06620770692825317,0.013583105057477951,0.151397243142128,0.20803365111351013,0.22647875547409058,0.21289565041661263,0.41512381299105383
cal_106,NK,0.005807976704090834,0.011342508718371391,0.0,0.0,0.00452800327911973,0.03259890526533127,0.03259890526533127,1.952915751405274
cal_106,T_cell,0.4331771731376648,0.03251833841204643,0.37544432282447815,0.41692930459976196,0.45278239250183105,0.49162188172340393,0.11617755889892578,0.07506937040520904
cal_107,B,0.40863609313964844,0.040982455015182495,0.3386453092098236,0.38067230582237244,0.4348125159740448,0.45873257517814636,0.12008726596832275,0.1002908326021723
cal_107,DC,0.03258033096790314,0.06701505929231644,0.0,0.0,0.022553250193595886,0.18676267564296722,0.18676267564296722,2.0569170641380645
cal_107,Monocyte,0.26540958881378174,0.04386230185627937,0.17592844367027283,0.2518315315246582,0.29370975494384766,0.3201461732387543,0.14421772956848145,0.16526268097430155
cal_107,NK,0.047188278287649155,0.03064737096428871,0.0,0.030612926930189133,0.07341761887073517,0.09356246143579483,0.09356246143579483,0.6494698595013503
cal_107,T_cell,0.24618573486804962,0.040186118334531784,0.18696549534797668,0.21680817008018494,0.27025163173675537,0.30978310108184814,0.12281760573387146,0.16323495235709404
cal_108,B,0.5939632654190063,0.09966824948787689,0.43534889817237854,0.5548455119132996,0.6435845494270325,0.7567049264907837,0.32135602831840515,0.1678020403156521
cal_108,DC,0.0028322190046310425,0.014196905307471752,0.0,0.0,0.0,0.009782271459698677,0.009782271459698677,5.012626198043332
cal_108,Monocyte,0.04346921294927597,0.0306678619235754,0.0,0.02408411167562008,0.0669117197394371,0.09557687491178513,0.09557687491178513,0.7055074796106106
cal_108,NK,0.05789966508746147,0.03791382536292076,0.0,0.03104308620095253,0.08182981610298157,0.11711685359477997,0.11711685359477997,0.6548193112595071
cal_108,T_cell,0.3018355965614319,0.07855571806430817,0.21456530690193176,0.24733449518680573,0.32209324836730957,0.44707924127578735,0.2325139343738556,0.2602599440113435
cal_109,B,0.2822766602039337,0.038651615381240845,0.22200585901737213,0.2553409934043884,0.3113589286804199,0.33183497190475464,0.10982911288738251,0.13692812570488586
cal_109,DC,0.01579544134438038,0.042385660111904144,0.0,0.0,0.0,0.10390654951334,0.10390654951334,2.6834092415462307
cal_109,Monocyte,0.340697705745697,0.03195368871092796,0.27887797355651855,0.325607568025589,0.3630242943763733,0.38582170009613037,0.10694372653961182,0.09378897255295594
cal_109,NK,0.06251423805952072,0.03672094643115997,0.0,0.04972842335700989,0.09080921113491058,0.11096721887588501,0.11096721887588501,0.5874012336547251
cal_109,T_cell,0.2987159490585327,0.03689182922244072,0.2516854703426361,0.268314003944397,0.3216504454612732,0.37072059512138367,0.11903512477874756,0.12350136677904058
cal_110,B,0.11110907793045044,0.022689608857035637,0.07556263357400894,0.09691553562879562,0.12867110967636108,0.14375989139080048,0.06819725781679153,0.2042101981004323
cal_110,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal_110,Monocyte,0.2873135209083557,0.025676723569631577,0.25251591205596924,0.26877129077911377,0.3033192753791809,0.3337167501449585,0.08120083808898926,0.08936830607473782
cal_110,NK,0.09538646042346954,0.050842758268117905,0.0,0.08061184734106064,0.13230228424072266,0.15491105616092682,0.15491105616092682,0.5330185511886621
cal_110,T_cell,0.5061909556388855,0.044484157115221024,0.4452863037586212,0.4686046242713928,0.5274367928504944,0.5975372195243835,0.15225091576576233,0.08788018778461532
cal_111,B,0.3488324284553528,0.03132251650094986,0.3028690218925476,0.3291357755661011,0.37057968974113464,0.39762333035469055,0.09475430846214294,0.08979244200925666
cal_111,DC,0.18335498869419098,0.09562823921442032,0.07440739870071411,0.1273954063653946,0.18895599246025085,0.4086717665195465,0.3342643678188324,0.5215469438818741
cal_111,Monocyte,0.14269578456878662,0.06190090999007225,0.006459131371229887,0.1266324371099472,0.18725880980491638,0.2087395191192627,0.2022803877480328,0.43379631598205837
cal_111,NK,0.01537618599832058,0.019011562690138817,0.0,0.0,0.02765539661049843,0.055888500064611435,0.055888500064611435,1.2364282227031511
