sample_id,Monocyte,NK,B,DC,T_cell
cal_207,0.2690076529979706,0.060500942170619965,0.23168066143989563,0.0001689894706942141,0.4386416971683502
cal_208,0.2049926370382309,0.03949069604277611,0.30111590027809143,0.22224755585193634,0.23215322196483612
cal_209,0.12013836950063705,0.22030694782733917,0.23000778257846832,0.05237507447600365,0.3771717846393585
cal_210,0.2623133957386017,0.005160112865269184,0.2611473798751831,0.00976494885981083,0.4616142213344574
cal_211,0.1540856510400772,0.04489656910300255,0.6461202502250671,0.0,0.1548975706100464
cal_212,0.39047321677207947,0.012569711543619633,0.18379035592079163,0.03455822169780731,0.37860846519470215
cal_213,0.1285611391067505,0.09831554442644119,0.38174760341644287,0.18158380687236786,0.20979191362857819
cal_214,0.054227933287620544,0.11279361695051193,0.4914764165878296,0.010049061849713326,0.33145302534103394
cal_215,0.1909167617559433,0.06857612729072571,0.30327364802360535,0.1845489740371704,0.25268447399139404
cal_216,0.07500449568033218,0.045552004128694534,0.2294112592935562,0.006028397008776665,0.6440039277076721
cal_217,0.2229982316493988,0.02652791328728199,0.32754477858543396,0.022085614502429962,0.40084344148635864
cal_218,0.1838858425617218,0.05579761415719986,0.25804126262664795,0.0059244586154818535,0.49635085463523865
cal_219,0.20247988402843475,0.01776891201734543,0.24917873740196228,0.05119361728429794,0.4793788492679596
cal_220,0.41192546486854553,0.05824456363916397,0.21152271330356598,0.04956157132983208,0.2687457203865051
cal_221,0.7497591376304626,0.0652909129858017,0.07052521407604218,0.0006498438306152821,0.11377482116222382
cal_222,0.11387567222118378,0.0030978249851614237,0.36068686842918396,0.04361127316951752,0.478728324174881
cal_223,0.05049712955951691,0.2335580289363861,0.2847280502319336,0.0,0.4312168061733246
cal_224,0.1889830231666565,0.003568295855075121,0.18309523165225983,0.011757957749068737,0.6125954985618591
cal_225,0.09036323428153992,0.007508126553148031,0.29289260506629944,0.4007355570793152,0.2085004597902298
cal_226,0.3145354986190796,0.0372929610311985,0.19765780866146088,0.0,0.45051372051239014
cal_227,0.11497228592634201,0.03962746262550354,0.37967559695243835,0.1968354433774948,0.2688892185688019
cal_228,0.2538594901561737,0.07435126602649689,0.37567055225372314,0.0,0.29611870646476746
cal_229,0.4116913676261902,0.031178690493106842,0.128479465842247,0.00035755711724050343,0.4282929301261902
cal_230,0.3761841654777527,0.02383170649409294,0.21710388362407684,0.14909444749355316,0.23378582298755646
cal_231,0.23016464710235596,0.1130947694182396,0.08482520282268524,0.0,0.5719153881072998
cal_232,0.39902007579803467,0.08787597715854645,0.06546872109174728,0.0,0.4476352632045746
cal_233,0.1649620085954666,0.13201521337032318,0.31107211112976074,0.003313994500786066,0.3886367082595825
cal_234,0.271918386220932,0.004828671924769878,0.22732019424438477,0.030212292447686195,0.46572044491767883
cal_235,0.2593192458152771,0.04152383655309677,0.23899921774864197,0.0,0.46015775203704834
cal_236,0.22039571404457092,0.022447099909186363,0.32792699337005615,0.021699881181120872,0.4075303375720978
cal_237,0.20293977856636047,0.07426296919584274,0.20018509030342102,0.011495674960315228,0.5111165642738342
cal_238,0.14526301622390747,0.011846673674881458,0.3535228669643402,0.27928274869918823,0.2100847065448761
cal_239,0.12306302785873413,0.15216344594955444,0.17758749425411224,0.0316058024764061,0.5155802965164185
cal_240,0.3183579742908478,0.0782027393579483,0.36592498421669006,0.017825884744524956,0.21968840062618256
cal_241,0.6776299476623535,0.06561066210269928,0.10397674888372421,0.0,0.15278270840644836
cal_242,0.341655969619751,0.18800218403339386,0.11640477180480957,0.0031987878028303385,0.3507382869720459
cal_243,0.20297323167324066,0.060826655477285385,0.4053948223590851,0.022426139563322067,0.3083791732788086
cal_244,0.5412474274635315,0.06685338169336319,0.15510664880275726,0.026021094992756844,0.21077147126197815
cal_245,0.14329729974269867,0.006968860514461994,0.23026594519615173,0.47656697034835815,0.14290092885494232
cal_246,0.2808428704738617,0.0206459853798151,0.220529705286026,0.0018822990823537111,0.4760991632938385
cal_247,0.2045358270406723,0.10158611088991165,0.22609136998653412,0.013324412517249584,0.45446231961250305
cal_248,0.22567279636859894,0.21683844923973083,0.1065584346652031,0.0,0.45093029737472534
cal_249,0.27218908071517944,0.07571744918823242,0.26863613724708557,0.1250329613685608,0.2584243714809418
cal_250,0.09296420216560364,0.06473206728696823,0.6666207313537598,0.08528164029121399,0.09040136635303497
cal_251,0.22928041219711304,0.02004878595471382,0.22369316220283508,0.05776594951748848,0.4692116975784302
cal_252,0.19967526197433472,0.15537020564079285,0.238434836268425,0.026483282446861267,0.3800363838672638
cal_253,0.49237024784088135,0.11997419595718384,0.07949239760637283,6.712190952384844e-05,0.3080960512161255
cal_254,0.2158334106206894,0.07081805914640427,0.39494025707244873,0.12836602330207825,0.19004222750663757
cal_255,0.05703552067279816,0.008823692798614502,0.5041915774345398,0.2898534834384918,0.14009572565555573
cal_256,0.20924293994903564,0.1106233298778534,0.2441975176334381,0.0006181948119774461,0.43531808257102966
cal_257,1.8999086023541167e-05,0.019993599504232407,0.24813047051429749,0.0,0.7318569421768188
cal_258,0.46441176533699036,0.014771988615393639,0.14827948808670044,0.0,0.3725367486476898
cal_259,0.1305064707994461,0.06365878134965897,0.2418178766965866,0.3525655269622803,0.21145139634609222
cal_260,0.09359827637672424,0.006465780548751354,0.28196239471435547,0.4452175199985504,0.17275598645210266
cal_261,0.41263264417648315,0.040699418634176254,0.1047879010438919,0.0,0.4418800473213196
cal_262,0.1722131371498108,0.052176591008901596,0.32452183961868286,0.3096807897090912,0.14140766859054565
cal_263,0.24709810316562653,0.013747855089604855,0.36910751461982727,0.0005132676451466978,0.3695332407951355
cal_264,0.07238364964723587,0.014717050828039646,0.41776660084724426,0.019433170557022095,0.4756995141506195
cal_265,0.18980838358402252,0.014198406599462032,0.4536088705062866,0.07532446831464767,0.267059862613678
cal_266,0.17272524535655975,0.09310471266508102,0.13318119943141937,0.0,0.6009889245033264
cal_267,0.0826609879732132,0.0036265598610043526,0.3733406960964203,0.051982879638671875,0.48838886618614197
cal_268,0.15216495096683502,0.29235926270484924,0.206733837723732,0.000262804445810616,0.34847912192344666
cal_269,0.4415958821773529,0.08526238799095154,0.13533654808998108,0.0,0.33780521154403687
cal_270,0.22820201516151428,0.0019901671912521124,0.22442005574703217,0.019824307411909103,0.5255634188652039
cal_271,0.23260782659053802,0.01898057386279106,0.2216280698776245,0.1901438683271408,0.3366396725177765
cal_272,0.4289158582687378,0.07491034269332886,0.16937533020973206,0.028697572648525238,0.29810085892677307
cal_273,0.3017408847808838,0.004076859448105097,0.3179168105125427,0.03588409349322319,0.34038132429122925
cal_274,0.08082403242588043,0.07835514843463898,0.28267720341682434,0.20727689564228058,0.3508667051792145
cal_275,0.2490210086107254,0.035758376121520996,0.2587663233280182,0.06886636465787888,0.38758793473243713
cal_276,0.2743697464466095,0.11051648110151291,0.27193617820739746,0.00015415000962093472,0.3430234491825104
cal_277,0.13886331021785736,0.22115200757980347,0.4286646544933319,0.015379166230559349,0.19594085216522217
cal_278,0.0002961329882964492,0.04250285029411316,0.2143641859292984,0.0,0.7428368926048279
cal_279,0.19643203914165497,0.045428670942783356,0.5663007497787476,0.0023889706935733557,0.18944957852363586
cal_280,0.11369497328996658,0.05490576848387718,0.29916733503341675,0.051045142114162445,0.4811868369579315
cal_281,0.0906173437833786,0.0335882194340229,0.5069692134857178,0.011177700944244862,0.35764747858047485
cal_282,0.0948912650346756,0.13762865960597992,0.15987257659435272,0.013798684813082218,0.5938088297843933
