B,CD4_T,CD8_T,DC,Monocyte,NK,other_T
1855.865721085776,2057.6234024700143,1806.1090087968064,1334.3727703364693,1008.2422591567645,1348.6962438615924,1505.4988792126926
1780.228573988977,1953.0312121434595,1682.0108591530109,1255.892383618797,1024.3915142026171,1244.4646200256377,1385.1437831344606
1907.206593044712,2162.053694309557,1924.0587639455323,1451.031025248423,1217.8132502023686,1480.4528307071134,1629.5049986237013
2224.7228196907563,2398.0749959118825,2117.7871957014563,1564.7837371069022,1309.8441567835368,1582.3096159392937,1771.732064503387
1926.0598945484846,2128.251919227741,1856.9365560113654,1435.7461760895742,1104.5167736411627,1419.43405720578,1541.3725093987305
286.5629697975772,886.8271305252297,625.2659838958418,264.43249431831174,117.65161589079767,270.91400122485953,431.3162774846316
1717.883630599215,1898.922645310144,1669.0411782687752,1234.0294865105695,1047.9395557834343,1250.4505727854191,1401.735837525342
2171.296187141345,2352.4005756939487,2093.5630875139527,1592.290168070859,1308.2228908251782,1667.3327956460867,1799.6886972830641
1950.1205557550556,2103.274349419325,1855.9269698706275,1443.4901243565262,1196.9344387267445,1454.0259594387328,1582.4406858937834
1886.0838104483034,2055.7845736726367,1810.3803825267728,1360.7820966395334,1177.9651039953299,1349.7849444699884,1511.6779331261907
1575.7635149348594,1760.3379428275982,1531.7483883104665,1067.4225315051278,949.0438004459922,1129.665624018167,1283.5436133080934
1620.1559962996714,1855.6981636715448,1662.016286214236,1144.470995310466,918.3006743182999,1265.3424498073537,1417.3748479568324
1726.1273268608466,1886.278333234694,1639.193580923517,1262.8764309012863,1036.9825910078655,1200.9034033842017,1363.4716469498617
1778.4504944880996,2021.1012767543364,1832.132668276734,1256.0386578791163,955.6992582397344,1423.5179701780644,1577.0644624082709
2154.415724096195,2352.7742701304132,2098.6837699980742,1657.62590892972,1413.2614539530034,1647.3049751810306,1813.0350342209526
1677.0216787185907,1847.6216155370005,1642.112218476715,1221.6900647110097,937.5503286774684,1234.663743168474,1397.5855684691924
1591.5606867870242,1755.7536805321752,1535.6548857901096,1177.18748070117,879.0468424251605,1136.5251757257827,1292.7167882867725
1455.3055436450074,1652.1646706400495,1437.9470099737089,1063.3375389201437,865.8505321453898,1118.1220212333305,1222.6797292688761
1975.83191014747,2116.1368958264798,1868.160939064011,1374.721566104645,1153.2156794730452,1463.6472867808948,1587.2681563433953
1789.725071520172,1950.6204403894835,1765.5065629272192,1266.9068449625245,908.3559799628234,1400.1531671950981,1539.4400326163222
1767.363444322182,1890.847572638199,1693.1701877125738,1296.2930862347312,985.2897247393266,1347.4108884606135,1459.9007272348806
1776.4324871767355,1895.8369164835588,1696.9908976832096,1297.6884644362356,1071.2587537794336,1310.030378785144,1431.3033187153785
45.10904128176383,730.7708718083306,684.5712240772515,3.2990558049358016,11.075823193837408,60.66954773816973,296.2728185097195
1474.6793019857005,1637.5225822054094,1402.7608472524214,1094.8517701164444,890.121624026273,1024.648387204681,1152.025915143429
1711.3206977989878,1877.1535359899665,1611.26298057766,1309.1701828267878,1100.233067643881,1151.1592437928023,1313.4225733072458
1648.077579385199,1770.0769349124446,1581.898946687662,1233.4571753472335,954.9978627456094,1256.2790004725748,1370.7570032230371
1990.0514710024956,2148.787139416175,1931.0916015870127,1479.334283575671,1321.6874087226001,1468.8759117607137,1644.6335988125923
1494.5840481037,1662.6627211656541,1451.236873181723,1125.380820792331,926.8716648613032,1104.1439908711855,1224.207238490265
1593.081202324238,1796.6451875356604,1606.836419602745,1267.6218045401965,1015.9020962125019,1274.3551423053887,1403.4398363688406
1787.3202107481134,1893.6543049005898,1688.5482149588197,1341.9484030162048,1094.538128954338,1348.228923206109,1435.9158439766575
80.40533169382054,600.6575378385535,410.9236889814508,8.860200436052473,24.658561507102,94.77356525031207,257.2136634175263
1248.40606105847,1413.3456236838915,1233.2184096966416,846.1447845151799,657.0960465687118,956.875600440415,1047.590972389926
1365.178456970736,1473.8438825020824,1265.539691726381,880.7796286819541,658.4085480271057,911.1908138969271,1004.7837246727959
1353.4851798992104,1444.9360827285382,1268.0339852769916,1009.1440227674153,641.2627131197029,874.0242319904211,1049.094348206119
1505.1672625554756,1610.9528541195946,1431.48401989568,1057.1298997630404,866.9278587409576,1123.6889505919753,1216.041351246207
465.5364602602931,927.7758452376712,760.1364871851961,375.6032460230598,314.91726346039263,478.83843265296457,609.0581301142196
56.42682054517998,798.6098923894839,849.3127890233003,7.511606382142705,24.288233357302172,134.22431660949272,841.2755627137282
1959.4503345432686,2061.8083509329335,1871.2664220601273,1382.1590349690237,1112.2241411607877,1468.7732800952272,1575.3705003547839
1837.2225308745285,1937.135919430324,1741.9200880917608,1385.5810702410938,1183.9165053230306,1381.2400965520096,1501.6321212811326
29.043225378243545,702.5339380520073,747.1794075052501,4.703239206430552,13.488523993203149,110.89306037393929,818.6616598618855
1000.8747847342077,1173.5302370744464,991.5715708199655,592.5228692667948,528.3057398719798,793.0406368731618,882.5176350536968
40.21142048409884,740.0094138061528,753.7068934022799,11.125484240827847,16.468535832997922,301.14333097983604,737.4020599497924
1498.8105078049791,1622.1965497896022,1353.4620806253001,1186.742539036691,986.5654313791512,979.6904631591894,1101.059208238765
919.2891788647788,1080.8709846511276,955.8309551099254,615.0959551027167,374.37014320155936,688.2893144565818,803.8401403381729
1344.4299668338388,1711.2836401940028,1433.8874357956486,867.7241023007278,786.7080889205506,1108.7574966532843,1098.2799195889954
101.8371038174503,395.49741435802554,222.5974493719851,40.59457505012523,34.06895105327835,19.913652519632148,78.93389100080667
