Monocyte,NK,B,DC,T_cell
0.28900320405906005,0.009565423999950935,0.309753098658229,0.0,0.39167827328276006
0.30268643155263,0.05395110036303969,0.2534806937741843,0.14463561053012394,0.24524616378002204
0.16616036998260048,0.19379039091017577,0.21861503088792184,0.11043126445225432,0.3110029437670476
0.14776710017259873,0.0015413429063666194,0.42981020350545307,0.0,0.42088135341558164
0.1291677165409683,0.02977301780853308,0.3536895876885771,0.04995595163283729,0.4374137263290842
0.43403169462789004,0.06530932893000799,0.24582417436290036,0.0,0.2548348020792016
0.39664330279830906,0.008343908150851242,0.22371682393171485,0.0,0.3712959651191249
0.0,0.04201633613055993,0.7241461049192381,0.0,0.233837558950202
0.4533961428382212,0.0696218474483848,0.118825103112272,0.0,0.3581569066011219
0.06990692037725095,0.0,0.29354671443842073,0.07358454743174749,0.5629618177525808
0.04939812608982048,0.07748818210079664,0.45227991356631686,0.0,0.420833778243066
0.10581342118401635,0.0,0.5314658217948011,0.0,0.36272075702118256
0.6953560955078302,0.12193011872555935,0.056304872465177166,0.0,0.12640891330143314
0.13194882508761627,0.0,0.24051250044326664,0.3141197896227796,0.3134188848463375
0.28502326570936776,0.0,0.23567803384078245,0.0,0.47929870044984973
0.4109191704740135,0.047697405401296356,0.1491731757375375,0.0,0.39221024838715274
0.09130727551671255,0.011337464756662778,0.40786584503459017,0.23726751700311952,0.25222189768891506
0.06152257697780032,0.00031339145374797024,0.30809864283321853,0.3874076123768497,0.2426577763583835
0.5002906238336762,0.029396989923819943,0.05239111454859604,0.0,0.4179212716939078
0.16629392401952353,0.12770414244457437,0.21799184723462733,0.0,0.4880100863012748
0.7590020304943863,0.05097559774768172,0.006360143329358119,0.0,0.18366222842857385
0.24446339187964924,0.00948692045010579,0.20584348352846202,0.060840512552525386,0.47936569158925757
0.2625932103312402,0.1089227115876424,0.29892658704166847,0.0,0.329557491039449
0.060471646890240545,0.0,0.6349358191281905,0.0,0.30459253398156905
0.19568714752011276,0.019589007096264197,0.3596624607010219,0.06696275276021244,0.35809863192238856
0.17476860356380247,0.276964194845601,0.14045605818381665,0.0,0.4078111434067799
0.31871652208840967,0.07844816575779988,0.2501764415839342,0.0,0.3526588705698563
0.08685179600914766,0.2033343154193518,0.4453079110168241,0.0,0.2645059775546765
0.2961052670671099,0.0,0.27568847899290616,0.009947626787403067,0.418258627152581
0.14920262260969389,0.0,0.25887226752225523,0.12211921581196597,0.469805894056085
0.18573371702076782,0.004686243791833753,0.42155949932362874,0.07311342007661326,0.3149071197871564
0.2380851466180584,0.2855173615538361,0.21682128642285423,0.0,0.2595762054052511
0.27952465595364173,0.03676719218263508,0.2616130088100691,0.1905957191016273,0.23149942395202674
0.19884442494191246,0.0,0.34305872602422255,0.14254261069871035,0.31555423833515467
0.2444785616724721,0.01944885620769306,0.29450730752386817,0.0,0.4415652745959667
0.1563282310514116,0.0,0.27745877736775415,0.12607332553386677,0.4401396660469676
0.2884138219655478,0.02847060914791801,0.4210300805600224,0.0,0.26208548832651185
0.04215121628695313,0.03851897304604595,0.6057532445249961,0.0,0.31357656614200474
